coverages,resource_id,date_last_updated,bag_url,science_metadata_url,creator,resource_map_url,immutable,resource_title,shareable,discoverable,published,date_created,resource_url,public,resource_type
[],eadbfbadca1444d8af7c916cec299cdc,08-18-2016,http://www.hydroshare.org/django_irods/download/bags/eadbfbadca1444d8af7c916cec299cdc.zip,http://www.hydroshare.org/hsapi/resource/eadbfbadca1444d8af7c916cec299cdc/scimeta/,Christina Bandaragoda,http://www.hydroshare.org/hsapi/resource/eadbfbadca1444d8af7c916cec299cdc/map/,False,LNWB Ch10 Stream Flow - boundary flow relationships,True,True,False,08-08-2016,http://www.hydroshare.org/resource/eadbfbadca1444d8af7c916cec299cdc/,True,GenericResource
[],3b59c90bd8104ea99a2c84fe5b361306,10-22-2017,http://www.hydroshare.org/django_irods/download/bags/3b59c90bd8104ea99a2c84fe5b361306.zip,http://www.hydroshare.org/hsapi/resource/3b59c90bd8104ea99a2c84fe5b361306/scimeta/,Christina Bandaragoda,http://www.hydroshare.org/hsapi/resource/3b59c90bd8104ea99a2c84fe5b361306/map/,False,LNWB Ch11 Model Calibration,True,True,False,08-08-2016,http://www.hydroshare.org/resource/3b59c90bd8104ea99a2c84fe5b361306/,True,CollectionResource
[],6b642d6ede9f4b289ae1adb4be48a022,08-11-2016,http://www.hydroshare.org/django_irods/download/bags/6b642d6ede9f4b289ae1adb4be48a022.zip,http://www.hydroshare.org/hsapi/resource/6b642d6ede9f4b289ae1adb4be48a022/scimeta/,Christina Bandaragoda,http://www.hydroshare.org/hsapi/resource/6b642d6ede9f4b289ae1adb4be48a022/map/,False,LNWB Ch11 Model Calibration - calibration processes,True,True,False,08-08-2016,http://www.hydroshare.org/resource/6b642d6ede9f4b289ae1adb4be48a022/,True,ScriptResource
[],59b285eebd924a469c17e5a94b82aa2c,08-10-2016,http://www.hydroshare.org/django_irods/download/bags/59b285eebd924a469c17e5a94b82aa2c.zip,http://www.hydroshare.org/hsapi/resource/59b285eebd924a469c17e5a94b82aa2c/scimeta/,Christina Bandaragoda,http://www.hydroshare.org/hsapi/resource/59b285eebd924a469c17e5a94b82aa2c/map/,False,LNWB Ch11 Model Calibration - calibration output plots,True,True,False,08-08-2016,http://www.hydroshare.org/resource/59b285eebd924a469c17e5a94b82aa2c/,True,GenericResource
[],07c1b92dbc844234b9d9a3050cef3c4b,08-19-2016,http://www.hydroshare.org/django_irods/download/bags/07c1b92dbc844234b9d9a3050cef3c4b.zip,http://www.hydroshare.org/hsapi/resource/07c1b92dbc844234b9d9a3050cef3c4b/scimeta/,Christina Bandaragoda,http://www.hydroshare.org/hsapi/resource/07c1b92dbc844234b9d9a3050cef3c4b/map/,False,LNWB Ch12-13 Existing and Historic Model Outputs - data,True,True,False,08-08-2016,http://www.hydroshare.org/resource/07c1b92dbc844234b9d9a3050cef3c4b/,True,GenericResource
[],278691f0a3574a86abb3adf0543a0df8,08-10-2016,http://www.hydroshare.org/django_irods/download/bags/278691f0a3574a86abb3adf0543a0df8.zip,http://www.hydroshare.org/hsapi/resource/278691f0a3574a86abb3adf0543a0df8/scimeta/,Christina Bandaragoda,http://www.hydroshare.org/hsapi/resource/278691f0a3574a86abb3adf0543a0df8/map/,False,LNWB Ch11 Model Calibration - calibration data,True,True,False,08-08-2016,http://www.hydroshare.org/resource/278691f0a3574a86abb3adf0543a0df8/,True,GenericResource
[],8f361f21f9884c4b883a7b9d723155bc,08-19-2016,http://www.hydroshare.org/django_irods/download/bags/8f361f21f9884c4b883a7b9d723155bc.zip,http://www.hydroshare.org/hsapi/resource/8f361f21f9884c4b883a7b9d723155bc/scimeta/,Christina Bandaragoda,http://www.hydroshare.org/hsapi/resource/8f361f21f9884c4b883a7b9d723155bc/map/,False,LNWB Ch07 Water Management - Agricultural water use - data,True,True,False,08-08-2016,http://www.hydroshare.org/resource/8f361f21f9884c4b883a7b9d723155bc/,True,GenericResource
[],7cd2b6d7b3494dfb84a1707228b79b20,10-22-2017,http://www.hydroshare.org/django_irods/download/bags/7cd2b6d7b3494dfb84a1707228b79b20.zip,http://www.hydroshare.org/hsapi/resource/7cd2b6d7b3494dfb84a1707228b79b20/scimeta/,Mary Dumas,http://www.hydroshare.org/hsapi/resource/7cd2b6d7b3494dfb84a1707228b79b20/map/,False,LNWB Ch01 Public Processes,True,True,False,08-10-2016,http://www.hydroshare.org/resource/7cd2b6d7b3494dfb84a1707228b79b20/,True,CollectionResource
[],9be3a8c8473f4c88a8f9ec5b1662afef,10-22-2017,http://www.hydroshare.org/django_irods/download/bags/9be3a8c8473f4c88a8f9ec5b1662afef.zip,http://www.hydroshare.org/hsapi/resource/9be3a8c8473f4c88a8f9ec5b1662afef/scimeta/,Christina Bandaragoda,http://www.hydroshare.org/hsapi/resource/9be3a8c8473f4c88a8f9ec5b1662afef/map/,False,LNWB Ch02 Model Processes,True,True,False,08-10-2016,http://www.hydroshare.org/resource/9be3a8c8473f4c88a8f9ec5b1662afef/,True,CollectionResource
[],a166f8e121b7496397ae05367d48a1f3,10-22-2017,http://www.hydroshare.org/django_irods/download/bags/a166f8e121b7496397ae05367d48a1f3.zip,http://www.hydroshare.org/hsapi/resource/a166f8e121b7496397ae05367d48a1f3/scimeta/,Christina Bandaragoda,http://www.hydroshare.org/hsapi/resource/a166f8e121b7496397ae05367d48a1f3/map/,False,LNWB Ch03 Data Processes,True,True,False,08-10-2016,http://www.hydroshare.org/resource/a166f8e121b7496397ae05367d48a1f3/,True,CollectionResource
[],2889fcae78cb40059deaf3ce53c7f8d7,10-22-2017,http://www.hydroshare.org/django_irods/download/bags/2889fcae78cb40059deaf3ce53c7f8d7.zip,http://www.hydroshare.org/hsapi/resource/2889fcae78cb40059deaf3ce53c7f8d7/scimeta/,Christina Bandaragoda,http://www.hydroshare.org/hsapi/resource/2889fcae78cb40059deaf3ce53c7f8d7/map/,False,LNWB Ch07 Water Management - Agricultural water use,True,True,False,08-10-2016,http://www.hydroshare.org/resource/2889fcae78cb40059deaf3ce53c7f8d7/,True,CollectionResource
[],ca717dcd11a14398b2e0df6deef87722,11-17-2017,http://www.hydroshare.org/django_irods/download/bags/ca717dcd11a14398b2e0df6deef87722.zip,http://www.hydroshare.org/hsapi/resource/ca717dcd11a14398b2e0df6deef87722/scimeta/,Joanne Greenberg,http://www.hydroshare.org/hsapi/resource/ca717dcd11a14398b2e0df6deef87722/map/,False,"LNWB Ch8 Water Management - industrial, residential, and commercial water use",True,True,False,08-10-2016,http://www.hydroshare.org/resource/ca717dcd11a14398b2e0df6deef87722/,True,CollectionResource
[],b7643610141945c0a3af84a03e0d175c,11-18-2017,http://www.hydroshare.org/django_irods/download/bags/b7643610141945c0a3af84a03e0d175c.zip,http://www.hydroshare.org/hsapi/resource/b7643610141945c0a3af84a03e0d175c/scimeta/,Christina Bandaragoda,http://www.hydroshare.org/hsapi/resource/b7643610141945c0a3af84a03e0d175c/map/,False,LNWB Ch12-13 Existing and Historic Model Outputs,True,True,False,08-10-2016,http://www.hydroshare.org/resource/b7643610141945c0a3af84a03e0d175c/,True,CollectionResource
"[{u'type': u'box', u'value': {u'northlimit': 43.436603132577716, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 31.149344523630926, u'eastlimit': -105.6423458797953, u'westlimit': -115.72741379747457}}]",521228f351c74e149baff8dac81633f9,08-11-2016,http://www.hydroshare.org/django_irods/download/bags/521228f351c74e149baff8dac81633f9.zip,http://www.hydroshare.org/hsapi/resource/521228f351c74e149baff8dac81633f9/scimeta/,Drew Li,http://www.hydroshare.org/hsapi/resource/521228f351c74e149baff8dac81633f9/map/,False,NHD Flowlines Colorado Region,True,True,False,08-11-2016,http://www.hydroshare.org/resource/521228f351c74e149baff8dac81633f9/,True,GeographicFeatureResource
"[{u'type': u'point', u'value': {u'units': u'Decimal degrees', u'east': -111.168625, u'north': 40.557861, u'name': u'Provo River Watershed', u'projection': u'WGS 84 EPSG:4326'}}]",6f2eadbc6aa34f2fb5ce55cd7e3f234a,12-22-2017,http://www.hydroshare.org/django_irods/download/bags/6f2eadbc6aa34f2fb5ce55cd7e3f234a.zip,http://www.hydroshare.org/hsapi/resource/6f2eadbc6aa34f2fb5ce55cd7e3f234a/scimeta/,,http://www.hydroshare.org/hsapi/resource/6f2eadbc6aa34f2fb5ce55cd7e3f234a/map/,False,iUTAH GAMUT Network Raw Data at Provo River at Woodland Basic Aquatic (PR_WD_BA),True,True,False,08-12-2016,http://www.hydroshare.org/resource/6f2eadbc6aa34f2fb5ce55cd7e3f234a/,True,GenericResource
"[{u'type': u'point', u'value': {u'units': u'Decimal degrees', u'east': -111.854441, u'north': 40.744995, u'name': u'Red Butte Creek Watershed', u'projection': u'WGS 84 EPSG:4326'}}]",c3ecee31a0c64490bf6a2fcb4841cee4,12-22-2017,http://www.hydroshare.org/django_irods/download/bags/c3ecee31a0c64490bf6a2fcb4841cee4.zip,http://www.hydroshare.org/hsapi/resource/c3ecee31a0c64490bf6a2fcb4841cee4/scimeta/,,http://www.hydroshare.org/hsapi/resource/c3ecee31a0c64490bf6a2fcb4841cee4/map/,False,iUTAH GAMUT Network Raw Data at Red Butte Creek at 1300 East Aquatic (RB_1300E_A),True,True,False,08-12-2016,http://www.hydroshare.org/resource/c3ecee31a0c64490bf6a2fcb4841cee4/,True,GenericResource
[],3d74dccef69649b3a271d1c76f36d310,08-12-2016,http://www.hydroshare.org/django_irods/download/bags/3d74dccef69649b3a271d1c76f36d310.zip,http://www.hydroshare.org/hsapi/resource/3d74dccef69649b3a271d1c76f36d310/scimeta/,Anthony Castronova,http://www.hydroshare.org/hsapi/resource/3d74dccef69649b3a271d1c76f36d310/map/,False,RHESSys Sample Data,True,True,False,08-12-2016,http://www.hydroshare.org/resource/3d74dccef69649b3a271d1c76f36d310/,True,GenericResource
"[{u'type': u'box', u'value': {u'northlimit': 49.00081865105137, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 48.67176295403437, u'eastlimit': -121.95656978461388, u'westlimit': -122.63152888530273}}]",ce14d387eda44cd7bb2080f103e42daa,08-19-2016,http://www.hydroshare.org/django_irods/download/bags/ce14d387eda44cd7bb2080f103e42daa.zip,http://www.hydroshare.org/hsapi/resource/ce14d387eda44cd7bb2080f103e42daa/scimeta/,Christina Bandaragoda,http://www.hydroshare.org/hsapi/resource/ce14d387eda44cd7bb2080f103e42daa/map/,False,LNWB Ch09 Artificial Drainage - agriculture parsels nooksack shape files,True,True,False,08-13-2016,http://www.hydroshare.org/resource/ce14d387eda44cd7bb2080f103e42daa/,True,GeographicFeatureResource
"[{u'type': u'box', u'value': {u'northlimit': 49.001397623517846, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 48.64750494283246, u'eastlimit': -121.89665501016462, u'westlimit': -122.63154945477677}}]",83c33f7549124314bdae7a276e93789d,08-19-2016,http://www.hydroshare.org/django_irods/download/bags/83c33f7549124314bdae7a276e93789d.zip,http://www.hydroshare.org/hsapi/resource/83c33f7549124314bdae7a276e93789d/scimeta/,Christina Bandaragoda,http://www.hydroshare.org/hsapi/resource/83c33f7549124314bdae7a276e93789d/map/,False,LNWB Ch09 Artificial Drainage - hydric nooksack shape files,True,True,False,08-14-2016,http://www.hydroshare.org/resource/83c33f7549124314bdae7a276e93789d/,True,GeographicFeatureResource
"[{u'type': u'box', u'value': {u'northlimit': 49.00056567926346, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 48.673118432967414, u'eastlimit': -121.95841623803733, u'westlimit': -122.63151989943763}}]",e503a8232c0246f2a645640d49329454,08-19-2016,http://www.hydroshare.org/django_irods/download/bags/e503a8232c0246f2a645640d49329454.zip,http://www.hydroshare.org/hsapi/resource/e503a8232c0246f2a645640d49329454/scimeta/,Christina Bandaragoda,http://www.hydroshare.org/hsapi/resource/e503a8232c0246f2a645640d49329454/map/,False,LNWB Ch09 Artificial Drainage - watershed and hydric minus tile shape files,True,True,False,08-14-2016,http://www.hydroshare.org/resource/e503a8232c0246f2a645640d49329454/,True,GeographicFeatureResource
"[{u'type': u'box', u'value': {u'northlimit': 49.000829877870444, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 48.79228206933534, u'eastlimit': -122.20476324275063, u'westlimit': -122.63079874120241}}]",33073c9cab81419f935372f5f2b63f06,08-19-2016,http://www.hydroshare.org/django_irods/download/bags/33073c9cab81419f935372f5f2b63f06.zip,http://www.hydroshare.org/hsapi/resource/33073c9cab81419f935372f5f2b63f06/scimeta/,Jimmy Phuong,http://www.hydroshare.org/hsapi/resource/33073c9cab81419f935372f5f2b63f06/map/,False,LNWB Ch09 Artificial Drainage - watershed and wet nonhydric minus tiles shape files,True,True,False,08-14-2016,http://www.hydroshare.org/resource/33073c9cab81419f935372f5f2b63f06/,True,GeographicFeatureResource
"[{u'type': u'box', u'value': {u'northlimit': 49.00085518664992, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 48.69321171834843, u'eastlimit': -122.1819251165507, u'westlimit': -122.58716484724444}}]",cc60057586454d80b6f8e9e2308a31ed,08-19-2016,http://www.hydroshare.org/django_irods/download/bags/cc60057586454d80b6f8e9e2308a31ed.zip,http://www.hydroshare.org/hsapi/resource/cc60057586454d80b6f8e9e2308a31ed/scimeta/,Christina Bandaragoda,http://www.hydroshare.org/hsapi/resource/cc60057586454d80b6f8e9e2308a31ed/map/,False,LNWB Ch09 Artificial Drainage - tile drained fields shape files,True,True,False,08-14-2016,http://www.hydroshare.org/resource/cc60057586454d80b6f8e9e2308a31ed/,True,GeographicFeatureResource
"[{u'type': u'box', u'value': {u'northlimit': 49.001398397681776, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 48.79232947536272, u'eastlimit': -122.19672613076571, u'westlimit': -122.63081893074404}}]",5216cc9b318445fba97cd7008c1ea0af,08-19-2016,http://www.hydroshare.org/django_irods/download/bags/5216cc9b318445fba97cd7008c1ea0af.zip,http://www.hydroshare.org/hsapi/resource/5216cc9b318445fba97cd7008c1ea0af/scimeta/,Christina Bandaragoda,http://www.hydroshare.org/hsapi/resource/5216cc9b318445fba97cd7008c1ea0af/map/,False,LNWB Ch09 Artificial Drainage - wet nonhydric nooksack shape files,True,True,False,08-14-2016,http://www.hydroshare.org/resource/5216cc9b318445fba97cd7008c1ea0af/,True,GeographicFeatureResource
"[{u'type': u'point', u'value': {u'units': u'Decimal degrees', u'east': -111.73629999160767, u'north': 40.237932968866374, u'projection': u'WGS 84 EPSG:4326'}}]",74a0ffbcff494cb985b061b3fc14f2f2,11-20-2016,http://www.hydroshare.org/django_irods/download/bags/74a0ffbcff494cb985b061b3fc14f2f2.zip,http://www.hydroshare.org/hsapi/resource/74a0ffbcff494cb985b061b3fc14f2f2/scimeta/,Shawn Crawley,http://www.hydroshare.org/hsapi/resource/74a0ffbcff494cb985b061b3fc14f2f2/map/,False,Utah Lake Algae Study PDF,True,True,False,08-16-2016,http://www.hydroshare.org/resource/74a0ffbcff494cb985b061b3fc14f2f2/,True,GenericResource
"[{u'type': u'box', u'value': {u'northlimit': 40.499592697037556, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 40.001506829299245, u'eastlimit': -111.63007909003245, u'westlimit': -111.96316159795167}}]",c0df9faa521845f28e496e6179c3bce8,08-16-2016,http://www.hydroshare.org/django_irods/download/bags/c0df9faa521845f28e496e6179c3bce8.zip,http://www.hydroshare.org/hsapi/resource/c0df9faa521845f28e496e6179c3bce8/scimeta/,Shawn Crawley,http://www.hydroshare.org/hsapi/resource/c0df9faa521845f28e496e6179c3bce8/map/,False,Utah Lake Surrounding Wetlands,True,True,False,08-16-2016,http://www.hydroshare.org/resource/c0df9faa521845f28e496e6179c3bce8/,True,GeographicFeatureResource
"[{u'type': u'box', u'value': {u'northlimit': 40.36149036427752, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 40.01740324600505, u'eastlimit': -111.65170314692308, u'westlimit': -111.94641715840784}}]",d09b1b34ea6a406f9390d3fd13e2e3e4,08-16-2016,http://www.hydroshare.org/django_irods/download/bags/d09b1b34ea6a406f9390d3fd13e2e3e4.zip,http://www.hydroshare.org/hsapi/resource/d09b1b34ea6a406f9390d3fd13e2e3e4/scimeta/,Shawn Crawley,http://www.hydroshare.org/hsapi/resource/d09b1b34ea6a406f9390d3fd13e2e3e4/map/,False,Utah Lake Polygon,True,True,False,08-16-2016,http://www.hydroshare.org/resource/d09b1b34ea6a406f9390d3fd13e2e3e4/,True,GeographicFeatureResource
"[{u'type': u'box', u'value': {u'northlimit': 40.57438213276829, u'projection': u'WGS 84 EPSG:4326', u'units': u'Decimal degrees', u'southlimit': 39.779560884729186, u'eastlimit': -110.85610419045952, u'westlimit': -112.21814762572387}}]",86ab548456094b1dbc1034244448b575,12-08-2016,http://www.hydroshare.org/django_irods/download/bags/86ab548456094b1dbc1034244448b575.zip,http://www.hydroshare.org/hsapi/resource/86ab548456094b1dbc1034244448b575/scimeta/,Shawn Crawley,http://www.hydroshare.org/hsapi/resource/86ab548456094b1dbc1034244448b575/map/,False,Utah County DEM Modified,True,True,False,08-16-2016,http://www.hydroshare.org/resource/86ab548456094b1dbc1034244448b575/,True,RasterResource
"[{u'type': u'point', u'value': {u'units': u'WGS 84 EPSG:4326', u'east': -111.69937, u'north': 40.2377318}}, {u'type': u'period', u'value': {u'start': u'2016-08-03T00:00:00-06:00', u'end': u'2016-08-16T17:45:00-06:00'}}]",36a40d6d931740afa8ae49fdfb8a0c64,08-17-2016,http://www.hydroshare.org/django_irods/download/bags/36a40d6d931740afa8ae49fdfb8a0c64.zip,http://www.hydroshare.org/hsapi/resource/36a40d6d931740afa8ae49fdfb8a0c64/scimeta/,Shawn Crawley,http://www.hydroshare.org/hsapi/resource/36a40d6d931740afa8ae49fdfb8a0c64/map/,False,USGS discharge information for site 10163000,True,False,False,08-17-2016,http://www.hydroshare.org/resource/36a40d6d931740afa8ae49fdfb8a0c64/,True,RefTimeSeriesResource
"[{u'type': u'point', u'value': {u'units': u'Decimal degrees', u'east': -111.68975830078125, u'north': 40.18097176388719, u'projection': u'WGS 84 EPSG:4326'}}]",4c8ecb05a72647339df0df6e9a87718f,11-30-2016,http://www.hydroshare.org/django_irods/download/bags/4c8ecb05a72647339df0df6e9a87718f.zip,http://www.hydroshare.org/hsapi/resource/4c8ecb05a72647339df0df6e9a87718f/scimeta/,Dan Ames,http://www.hydroshare.org/hsapi/resource/4c8ecb05a72647339df0df6e9a87718f/map/,False,Algae Growth in Utah Lake Time-lapse,True,True,False,08-17-2016,http://www.hydroshare.org/resource/4c8ecb05a72647339df0df6e9a87718f/,True,GenericResource
[],473808c964de42f89180fcc5a71cd556,08-17-2016,http://www.hydroshare.org/django_irods/download/bags/473808c964de42f89180fcc5a71cd556.zip,http://www.hydroshare.org/hsapi/resource/473808c964de42f89180fcc5a71cd556/scimeta/,Shawn Crawley,http://www.hydroshare.org/hsapi/resource/473808c964de42f89180fcc5a71cd556/map/,False,Utah Lake Map Project (appsdev compatible only),True,True,False,08-17-2016,http://www.hydroshare.org/resource/473808c964de42f89180fcc5a71cd556/,True,GenericResource
"[{u'type': u'box', u'value': {u'northlimit': 41.718473, u'projection': u'Unknown', u'units': u'Decimal degrees', u'southlimit': 41.495409, u'eastlimit': -111.799324, u'westlimit': -111.946402}}, {u'type': u'period', u'value': {u'start': u'2008-01-01 00:00:00', u'end': u'2008-01-31 00:00:00'}}]",89e4e1e18f3746fc936d7185baf6f76e,08-19-2016,http://www.hydroshare.org/django_irods/download/bags/89e4e1e18f3746fc936d7185baf6f76e.zip,http://www.hydroshare.org/hsapi/resource/89e4e1e18f3746fc936d7185baf6f76e/scimeta/,Anthony Castronova,http://www.hydroshare.org/hsapi/resource/89e4e1e18f3746fc936d7185baf6f76e/map/,False,"Water temperature data from the Little Bear River, UT",True,True,False,08-19-2016,http://www.hydroshare.org/resource/89e4e1e18f3746fc936d7185baf6f76e/,True,TimeSeriesResource
"[{u'type': u'box', u'value': {u'northlimit': 34.434166667305796, u'projection': u'WGS84 EPSG:4326', u'units': [u'Decimal degrees'], u'southlimit': 33.12583333309294, u'eastlimit': -86.13416666634065, u'westlimit': -87.74333333269432}}]",4a33d8abc8d54b58b6624eda42138d4a,12-21-2017,http://www.hydroshare.org/django_irods/download/bags/4a33d8abc8d54b58b6624eda42138d4a.zip,http://www.hydroshare.org/hsapi/resource/4a33d8abc8d54b58b6624eda42138d4a/scimeta/,Adnan Rajib,http://www.hydroshare.org/hsapi/resource/4a33d8abc8d54b58b6624eda42138d4a/map/,False,2016 National Water Center Innovators Program on Flood Inundation and Disaster Response,True,True,False,08-23-2016,http://www.hydroshare.org/resource/4a33d8abc8d54b58b6624eda42138d4a/,True,CollectionResource
